SubjectID,StimID,CueText,Phase,ViewingNumber,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,376850,377114,264,1018.7,710.6,543.31,505.32,14.0,man with gray suit jacket smiling,polygon,,0.098494
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,377156,378274,1118,832.4,723.5,443.95,514.49,10.0,green shirt worn by man with gray suit,proximity,67.83,0.363383
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,378340,378592,252,1467.8,575.4,782.83,409.17,6.0,long blonde hair of woman adjusting tie,polygon,,0.107352
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,378646,378880,234,803.5,619.1,428.53,440.25,14.0,man with gray suit jacket smiling,polygon,,0.168948
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,378938,379372,434,1387.7,355.3,740.11,252.66,6.0,long blonde hair of woman adjusting tie,polygon,,0.0651
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,379408,379578,170,1295.7,551.1,691.04,391.89,7.0,doorway with white frame leading to another room,polygon,,0.237165
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,379646,379912,266,779.8,696.9,415.89,495.57,9.0,man in black suit pointing,polygon,,0.230868
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,379968,380338,370,546.1,700.5,291.25,498.13,9.0,man in black suit pointing,polygon,,0.311486
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,380384,380598,214,810.2,610.6,432.11,434.2,14.0,man with gray suit jacket smiling,polygon,,0.203761
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,380618,381210,592,868.7,598.1,463.31,425.32,14.0,man with gray suit jacket smiling,polygon,,0.112594
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,381230,381546,316,857.6,603.3,457.39,429.01,14.0,man with gray suit jacket smiling,polygon,,0.118239
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,381664,382386,722,888.6,662.2,473.92,470.9,14.0,man with gray suit jacket smiling,polygon,,0.10001
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,382414,382598,184,930.0,699.6,496.0,497.49,14.0,man with gray suit jacket smiling,polygon,,0.217956
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,382606,382950,344,977.0,619.2,521.07,440.32,,,none,,0.024745
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,383184,384202,1018,979.5,587.3,522.4,417.64,34.0,tarp in green color,polygon,,0.017713
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,384240,384524,284,883.3,573.7,471.09,407.96,34.0,tarp in green color,polygon,,0.013726
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,384548,385344,796,834.5,607.7,445.07,432.14,34.0,tarp in green color,polygon,,0.02809
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,385378,385604,226,909.2,723.3,484.91,514.35,44.0,grass in green and brown color on the baseball field.,polygon,,0.013813
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,385650,385960,310,774.1,1017.0,412.85,723.2,16.0,baseball field with green grass and brown dirt.,polygon,,0.017536
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,386010,386290,280,1171.6,939.8,624.85,668.3,22.0,dirt on the baseball field where the game is being played.,polygon,,0.061066
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,386328,387130,802,1286.6,895.3,686.19,636.66,2.0,ground area of the baseball field where the game is being played.,proximity,12.16,0.248969
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,387178,387524,346,1443.7,736.4,769.97,523.66,,,none,,0.021042
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,387560,388408,848,1174.1,565.4,626.19,402.06,8.0,"man in a baseball uniform, standing and ready to catch a ball.",proximity,88.42,0.171537
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,388450,389334,884,971.1,543.0,517.92,386.13,34.0,tarp in green color,polygon,,0.005513
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,389360,389642,282,1012.0,617.8,539.73,439.32,,,none,,0.062209
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,389650,389916,266,974.7,632.4,519.84,449.71,6.0,black uniform worn by woman near conveyor belt,polygon,,0.03635
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,390104,390770,666,974.5,647.6,519.73,460.52,17.0,woman in uniform interacting with luggage,polygon,,0.034805
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,390808,391070,262,877.6,632.9,468.05,450.06,6.0,black uniform worn by woman near conveyor belt,polygon,,0.103514
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,391086,391492,406,855.2,642.5,456.11,456.89,6.0,black uniform worn by woman near conveyor belt,proximity,71.46,0.118814
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,391520,391850,330,911.8,730.5,486.29,519.47,17.0,woman in uniform interacting with luggage,polygon,,0.019183
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,391886,393012,1126,861.5,653.9,459.47,465.0,6.0,black uniform worn by woman near conveyor belt,polygon,,0.134003
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,393036,393802,766,832.5,668.0,444.0,475.02,2.0,plain wall behind the conveyor belt,polygon,,0.096387
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,394038,394374,336,825.9,672.5,440.48,478.22,2.0,plain wall behind the conveyor belt,polygon,,0.083044
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,394394,396048,1654,817.0,628.2,435.73,446.72,2.0,plain wall behind the conveyor belt,polygon,,0.060844
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,396112,396380,268,452.2,708.0,241.17,503.47,24.0,blue checked bag on conveyor belt,polygon,,0.227862
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,396428,396630,202,778.2,627.0,415.04,445.87,2.0,plain wall behind the conveyor belt,polygon,,0.025468
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,396656,396684,28,831.9,605.2,443.68,430.36,2.0,plain wall behind the conveyor belt,polygon,,0.086627
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,396692,397222,530,970.6,638.5,517.65,454.04,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.013945
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,397436,397658,222,984.7,751.9,525.17,534.68,,,none,,0.025334
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,397688,397880,192,880.1,688.3,469.39,489.46,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.009756
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,397890,398216,326,886.2,675.2,472.64,480.14,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.008374
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,398256,398618,362,945.6,777.0,504.32,552.53,16.0,green water in river,polygon,,0.024141
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,398646,399580,934,866.1,670.9,461.92,477.08,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.010233
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,399876,400284,408,995.0,940.7,530.67,668.94,16.0,green water in river,polygon,,0.006269
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,400342,400658,316,1282.6,894.1,684.05,635.8,16.0,green water in river,polygon,,0.004771
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,400680,402322,1642,1303.4,892.0,695.15,634.31,16.0,green water in river,polygon,,0.004555
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,402558,402774,216,722.9,642.5,385.55,456.89,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.16978
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,402798,402966,168,792.7,658.1,422.77,467.98,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.027489
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,402990,403740,750,815.3,618.7,434.83,439.96,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.041998
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,403748,404668,920,1001.0,630.8,533.87,448.57,21.0,"man in a white shirt, smiling and cutting the cake with a woman.",polygon,,0.056885
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,404714,405072,358,853.0,684.8,454.93,486.97,13.0,hands of a man and woman holding each other while cutting the cake.,polygon,,0.015235
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,405100,405374,274,842.6,624.2,449.39,443.88,13.0,hands of a man and woman holding each other while cutting the cake.,polygon,,0.033026
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,405472,406192,720,271.4,709.5,144.75,504.53,18.0,"woman in a pink dress, smiling and cutting the cake with a man.",polygon,,0.027148
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,406260,406594,334,838.6,626.4,447.25,445.44,13.0,hands of a man and woman holding each other while cutting the cake.,polygon,,0.030432
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,406614,407332,718,814.7,570.4,434.51,405.62,11.0,couple smiling and celebrating together.,polygon,,0.058366
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,407556,407916,360,859.7,611.1,458.51,434.56,11.0,couple smiling and celebrating together.,polygon,,0.047512
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,407982,408338,356,465.1,809.2,248.05,575.43,18.0,"woman in a pink dress, smiling and cutting the cake with a man.",polygon,,0.031948
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,408376,408792,416,661.0,853.2,352.53,606.72,18.0,"woman in a pink dress, smiling and cutting the cake with a man.",polygon,,0.043619
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,408828,409284,456,552.3,979.5,294.56,696.53,3.0,strapless pink dress worn by the woman.,polygon,,0.008198
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,409310,409636,326,594.6,1022.7,317.12,727.25,34.0,hand of the woman holding the knife.,polygon,,0.012672
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,410460,410784,324,1176.0,856.6,627.2,609.14,4.0,grey trousers worn by the man.,polygon,,0.025314
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,410792,411064,272,1013.3,637.6,540.43,453.4,8.0,woman with glasses opening mouth near pizza,proximity,68.92,0.296885
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,411106,411490,384,1062.6,728.0,566.72,517.69,28.0,"thumb of a person, likely the one holding the plate.",proximity,90.61,0.247115
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,411534,411860,326,927.7,791.7,494.77,562.99,18.0,two women interacting with pizza,polygon,,0.047557
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,411896,412132,236,854.3,669.0,455.63,475.73,18.0,two women interacting with pizza,polygon,,0.081914
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,412158,413160,1002,855.9,623.7,456.48,443.52,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.150565
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,413210,413564,354,936.2,796.2,499.31,566.19,18.0,two women interacting with pizza,polygon,,0.046134
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,413612,413932,320,698.6,780.8,372.59,555.24,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.069952
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,413994,414484,490,595.1,866.7,317.39,616.32,5.0,crust of a pizza slice.,polygon,,0.057079
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,414540,414846,306,1126.7,847.0,600.91,602.31,28.0,"thumb of a person, likely the one holding the plate.",polygon,,0.063864
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,414892,415618,726,1072.9,483.7,572.21,343.96,25.0,"face of a woman with glasses, showing an open mouth as if she is about to taste or eat the pizza.",polygon,,0.035731
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,415660,416098,438,769.4,632.7,410.35,449.92,18.0,two women interacting with pizza,polygon,,0.079293
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,416150,416560,410,1267.7,664.3,676.11,472.39,8.0,woman with glasses opening mouth near pizza,polygon,,0.004772
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,416598,417138,540,880.2,485.6,469.44,345.32,7.0,"mouth of a woman with glasses, open to eat pizza",polygon,,0.078528
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,417184,417828,644,1166.8,493.8,622.29,351.15,8.0,woman with glasses opening mouth near pizza,polygon,,0.020394
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,417852,418148,296,990.1,655.6,528.05,466.2,2.0,red frisbee being held by a person,proximity,83.03,0.06943
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,418194,419130,936,916.8,814.3,488.96,579.06,10.0,tan dog playing and looking at frisbee,proximity,31.54,0.130989
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,419164,420352,1188,803.9,705.9,428.75,501.97,10.0,tan dog playing and looking at frisbee,polygon,,0.298373
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,420378,420482,104,832.0,616.0,443.73,438.04,,,none,,0.149055
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,420670,421100,430,795.1,607.6,424.05,432.07,4.0,green and brown grass,polygon,,0.074358
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,421148,421526,378,1095.2,757.0,584.11,538.31,,,none,,0.011924
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,421574,421760,186,843.9,624.6,450.08,444.16,10.0,tan dog playing and looking at frisbee,polygon,,0.192041
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,421782,422332,550,825.6,622.9,440.32,442.95,,,none,,0.184905
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,422388,422914,526,1134.7,855.8,605.17,608.57,,,none,,0.040315
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,422950,423504,554,792.4,747.9,422.61,531.84,10.0,tan dog playing and looking at frisbee,polygon,,0.200177
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,423548,423768,220,837.9,645.7,446.88,459.16,10.0,tan dog playing and looking at frisbee,polygon,,0.267933
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,423784,424886,1102,829.2,622.1,442.24,442.38,,,none,,0.1806
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,424894,425332,438,951.5,621.0,507.47,441.6,2.0,blue blanket on desk,polygon,,0.091571
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,425352,425774,422,964.0,651.7,514.13,463.43,2.0,blue blanket on desk,polygon,,0.069382
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,425808,426196,388,861.0,642.7,459.2,457.03,23.0,striped cat's head,polygon,,0.213571
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,426220,426548,328,820.7,621.3,437.71,441.81,23.0,striped cat's head,polygon,,0.272942
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,426720,426856,136,815.1,585.0,434.72,416.0,23.0,striped cat's head,polygon,,0.169725
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,426866,428944,2078,817.5,620.8,436.0,441.46,23.0,striped cat's head,polygon,,0.271153
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,428968,429848,880,818.9,630.0,436.75,448.0,23.0,striped cat's head,polygon,,0.259564
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,430034,430330,296,804.8,660.7,429.23,469.83,2.0,blue blanket on desk,polygon,,0.186549
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,430358,431908,1550,811.6,633.5,432.85,450.49,23.0,striped cat's head,polygon,,0.250589
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,431954,432256,302,965.0,619.3,514.67,440.39,33.0,smiling woman in a red shirt with a donut,polygon,,0.174031
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,432456,432752,296,932.7,635.8,497.44,452.12,33.0,smiling woman in a red shirt with a donut,polygon,,0.103631
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,432790,434850,2060,836.8,639.3,446.29,454.61,33.0,smiling woman in a red shirt with a donut,polygon,,0.121449
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,434872,435086,214,815.4,629.3,434.88,447.5,33.0,smiling woman in a red shirt with a donut,polygon,,0.083016
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,435110,435208,98,860.1,656.1,458.72,466.56,33.0,smiling woman in a red shirt with a donut,polygon,,0.209766
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,435400,436952,1552,840.6,627.2,448.32,446.01,33.0,smiling woman in a red shirt with a donut,polygon,,0.06739
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,437150,437450,300,835.4,640.4,445.55,455.4,33.0,smiling woman in a red shirt with a donut,polygon,,0.12831
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,437470,438072,602,830.7,620.8,443.04,441.46,33.0,smiling woman in a red shirt with a donut,polygon,,0.053419
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,438126,438396,270,1169.7,768.2,623.84,546.28,3.0,red shirt with black writing,polygon,,0.022603
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,438440,438710,270,1288.1,874.5,686.99,621.87,30.0,man in a gray shirt eating a doughnut,polygon,,0.010645
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,438730,439006,276,1288.3,926.6,687.09,658.92,30.0,man in a gray shirt eating a doughnut,polygon,,0.009991
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,439014,439354,340,1048.5,672.4,559.2,478.15,15.0,white and brown horse being ridden by a man.,polygon,,0.471496
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,439380,439532,152,934.0,705.7,498.13,501.83,15.0,white and brown horse being ridden by a man.,polygon,,0.403983
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,439558,439804,246,847.2,689.0,451.84,489.96,12.0,saddle blanket on a horse,proximity,41.68,0.253977
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,439984,441184,1200,844.4,632.4,450.35,449.71,11.0,"man in riding gear, including a hat and boots, riding a horse along the beach.",polygon,,0.183797
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,441232,441616,384,1144.4,741.7,610.35,527.43,6.0,two horses walking side by side along the beach.,proximity,21.78,0.534175
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,441664,442454,790,881.3,623.3,470.03,443.24,11.0,"man in riding gear, including a hat and boots, riding a horse along the beach.",polygon,,0.20578
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,442478,444788,2310,827.0,596.4,441.07,424.11,11.0,"man in riding gear, including a hat and boots, riding a horse along the beach.",proximity,22.98,0.419906
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,444810,445734,924,817.1,591.8,435.79,420.84,11.0,"man in riding gear, including a hat and boots, riding a horse along the beach.",proximity,27.4,0.415304
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,445752,445802,50,809.5,601.5,431.73,427.73,11.0,"man in riding gear, including a hat and boots, riding a horse along the beach.",proximity,32.98,0.412667
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,445992,446056,64,846.3,659.2,451.36,468.76,11.0,"man in riding gear, including a hat and boots, riding a horse along the beach.",polygon,,0.184129
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,446064,446726,662,983.3,646.2,524.43,459.52,23.0,two men sitting on couch drinking wine,polygon,,0.484123
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,446744,447054,310,967.3,641.5,515.89,456.18,23.0,two men sitting on couch drinking wine,polygon,,0.421369
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,447080,448404,1324,834.9,607.3,445.28,431.86,27.0,pillow in pillow case on the couch.,polygon,,0.056593
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,448414,449474,1060,836.4,627.0,446.08,445.87,27.0,pillow in pillow case on the couch.,polygon,,0.045527
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,449502,450104,602,866.4,699.0,462.08,497.07,27.0,pillow in pillow case on the couch.,polygon,,0.042414
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,450128,450668,540,882.4,742.0,470.61,527.64,23.0,two men sitting on couch drinking wine,polygon,,0.025379
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,450696,451630,934,891.5,810.2,475.47,576.14,19.0,man on right wearing black fleece,polygon,,0.066291
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,451796,451850,54,679.6,619.8,362.45,440.75,14.0,man on left sitting on couch,polygon,,0.267354
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,453112,453470,358,985.7,612.0,525.71,435.2,1.0,arms wrapped around a toddler,polygon,,0.425114
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,453494,453932,438,1009.9,654.5,538.61,465.42,1.0,arms wrapped around a toddler,polygon,,0.198441
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,453968,454174,206,875.4,612.1,466.88,435.27,1.0,arms wrapped around a toddler,polygon,,0.202602
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,454206,455678,1472,825.8,612.4,440.43,435.48,2.0,woman wearing a conical hat holding a child,polygon,,0.24722
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,455862,456316,454,816.9,636.1,435.68,452.34,2.0,woman wearing a conical hat holding a child,polygon,,0.215849
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,456366,456664,298,1180.2,753.4,629.44,535.75,17.0,small wooden boat floating on the water,polygon,,0.458682
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,456684,456798,114,1197.8,790.4,638.83,562.06,17.0,small wooden boat floating on the water,polygon,,0.645902
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,456856,457094,238,735.1,626.5,392.05,445.51,7.0,blue and white jacket worn by the toddler,polygon,,0.294464
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,457128,457672,544,844.0,624.5,450.13,444.09,2.0,woman wearing a conical hat holding a child,polygon,,0.223974
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,457746,458040,294,170.5,716.3,90.93,509.37,,,none,,0.205125
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,458084,458262,178,352.5,802.8,188.0,570.88,8.0,bare feet of the woman at the front,polygon,,0.38393
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,458330,458590,260,963.2,681.2,513.71,484.41,1.0,arms wrapped around a toddler,polygon,,0.065197
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,458628,459564,936,833.5,617.2,444.53,438.9,2.0,woman wearing a conical hat holding a child,polygon,,0.243143
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,459590,459876,286,876.0,680.5,467.2,483.91,1.0,arms wrapped around a toddler,polygon,,0.189974
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,459898,460130,232,847.0,628.2,451.73,446.72,2.0,woman wearing a conical hat holding a child,polygon,,0.218601
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,460158,460490,332,971.5,585.2,518.13,416.14,15.0,building wall.,polygon,,0.135524
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,460514,460834,320,992.0,633.8,529.07,450.7,15.0,building wall.,polygon,,0.032648
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,460864,461232,368,838.4,605.2,447.15,430.36,15.0,building wall.,polygon,,0.084273
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,461244,461870,626,815.6,589.6,434.99,419.27,15.0,building wall.,polygon,,0.08694
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,462056,462878,822,862.9,668.0,460.21,475.02,15.0,building wall.,polygon,,0.071663
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,462926,463294,368,715.6,860.2,381.65,611.7,15.0,building wall.,polygon,,0.027208
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,463330,463966,636,411.2,776.2,219.31,551.96,,,none,,0.170104
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,464000,464148,148,500.4,791.8,266.88,563.06,15.0,building wall.,polygon,,0.265916
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,464192,464294,102,978.3,752.4,521.76,535.04,15.0,building wall.,polygon,,0.144223
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,464338,464612,274,1386.7,691.6,739.57,491.8,15.0,building wall.,polygon,,0.080071
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,464682,465112,430,730.3,664.1,389.49,472.25,15.0,building wall.,polygon,,0.049578
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,465178,465426,248,208.7,665.0,111.31,472.89,,,none,,0.002127
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,465478,465574,96,538.6,986.1,287.25,701.23,15.0,building wall.,polygon,,0.029644
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,465670,465934,264,642.9,935.1,342.88,664.96,15.0,building wall.,polygon,,0.020503
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,465980,466312,332,542.3,571.2,289.23,406.19,13.0,"rod in iron wall, part of the building structure.",polygon,,0.056706
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,466492,466988,496,401.5,762.2,214.13,542.01,,,none,,0.118918
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,467028,467194,166,867.5,613.7,462.67,436.41,15.0,building wall.,polygon,,0.074405
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,467202,467556,354,1009.7,586.7,538.51,417.21,9.0,soccer player in blue uniform,polygon,,0.040162
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,467578,468070,492,935.7,582.3,499.04,414.08,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.036648
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,468098,468448,350,963.7,637.3,513.97,453.19,9.0,soccer player in blue uniform,polygon,,0.069017
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,468492,468664,172,799.5,566.4,426.4,402.77,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.137453
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,468678,469736,1058,832.5,569.6,444.0,405.05,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.115518
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,469940,470080,140,856.5,639.0,456.8,454.4,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.158469
